MARKET,TIMESTAMP,RULE_COMBO_LENGTH,RULE_TO_DISABLE,NUM_RECORDS_AUTOMATION_GAIN,NUM_RECORDS,ADDRESS_BASIC_AUTO,ADDRESS_BASIC_MANUAL,ADDRESS_BASIC_GOOD,ADDRESS_FINAL_AUTO,ADDRESS_FINAL_MANUAL,ADDRESS_FINAL_GOOD,PHONE_FINAL_AUTO,PHONE_FINAL_MANUAL,PHONE_FINAL_GOOD,SPCLTY_AUTO,SPCLTY_MANUAL,SPCLTY_GOOD,CURRENT_DEMOGRAPHIC_SCORE,CURRENT_NETWORK_SCORE,CURRENT_OVERALL_DIRECTORY_SCORE
CA,20240818,4,NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S|OPT_VENDOR_S,6,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,3,WORKER_COMP_NTWK_CHK_S|OPT_VENDOR_S|WORKER_COMP_NTWK_CHK_S,110,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,6,NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S|OPT_VENDOR_S|R3NOTFOUND_S|WORKER_COMP_NTWK_CHK_S|PADRS_EFF_DT_S,11,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,2,NTWK_LOSS_S|OPT_VENDOR_S,48,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,5,RLTN_CNT_S|SUPPRESS_HOSP_SPCLTY_S|RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|SUPPRESS_HOSP_SPCLTY_S,41,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,3,RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|WORKER_COMP_NTWK_CHK_S,327,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,3,RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|NTWK_LOSS_S,96,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,3,RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|PADRS_EFF_DT_S,24,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,5,RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|RLTN_CNT_S|NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S,4,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,3,NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S,2428,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,4,PADRS_EFF_DT_S|ISPCP_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S,3,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,5,PADRS_EFF_DT_S|ISPCP_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S,4,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,7,NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S|SPCLTY_CNT_S|NPI_NTWK_LOSS_S||SPCLTY_CNT_S,2,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,5,RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|NTWK_LOSS_S|RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S,11,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,8,WORKER_COMP_NTWK_CHK_S|SUPPRESS_HOSP_SPCLTY_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S|SPCLTY_CNT_S|NPI_NTWK_LOSS_S|SUPPRESS_HOSP_SPCLTY_S,1,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,4,ISPCP_S||ISPCP_S|RLTN_CNT_S,3,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,8,R3NOTFOUND_S|WORKER_COMP_NTWK_CHK_S|PADRS_EFF_DT_S|RLTN_CNT_S|R3NOTFOUND_S|PADRS_EFF_DT_S|RLTN_CNT_S|R3NOTFOUND_S,1,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,4,ISPCP_S|RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|WORKER_COMP_NTWK_CHK_S,7,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,3,ISPCP_S|WORKER_COMP_NTWK_CHK_S|NO_RENDERING_NPI_CLAIMS_S,1,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,5,NTWK_LOSS_S|SPCLTY_CNT_S|RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|NTWK_LOSS_S,1,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,5,ISPCP_S|RLTN_CNT_S|SUPPRESS_HOSP_SPCLTY_S|RLTN_CNT_S|SUPPRESS_HOSP_SPCLTY_S,2,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,6,ISPCP_S|RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|WORKER_COMP_NTWK_CHK_S,2,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,6,RLTN_CNT_S|OPT_VENDOR_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S|RLTN_CNT_S|OPT_VENDOR_S,2,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,8,WORKER_COMP_NTWK_CHK_S|SUPPRESS_HOSP_SPCLTY_S|OPT_VENDOR_S|WORKER_COMP_NTWK_CHK_S|SUPPRESS_HOSP_SPCLTY_S|OPT_VENDOR_S|SUPPRESS_HOSP_SPCLTY_S|SUPPRESS_HOSP_SPCLTY_S,1,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,4,ISPCP_S|WORKER_COMP_NTWK_CHK_S|PADRS_EFF_DT_S|ISPCP_S,1,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
CA,20240818,4,NO_RENDERING_NPI_CLAIMS_S|OPT_VENDOR_S|WORKER_COMP_NTWK_CHK_S|OPT_VENDOR_S,1,445085,236637,141316,118868,16522,236762,274980,4172,120794,338367,12912,64728,367445,81.2,99.6,96.9
