MARKET,TIMESTAMP,RULE_COMBO_LENGTH,RULE_TO_DISABLE,NUM_RECORDS_AUTOMATION_GAIN,NUM_RECORDS,ADDRESS_BASIC_AUTO,ADDRESS_BASIC_MANUAL,ADDRESS_BASIC_GOOD,ADDRESS_FINAL_AUTO,ADDRESS_FINAL_MANUAL,ADDRESS_FINAL_GOOD,PHONE_FINAL_AUTO,PHONE_FINAL_MANUAL,PHONE_FINAL_GOOD,SPCLTY_AUTO,SPCLTY_MANUAL,SPCLTY_GOOD,CURRENT_DEMOGRAPHIC_SCORE,CURRENT_NETWORK_SCORE,CURRENT_OVERALL_DIRECTORY_SCORE
CA,20240922,3,ISPCP_S|NTWK_LOSS_S|WORKER_COMP_NTWK_CHK_S,33,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,4,ISPCP_S|RLTN_CNT_S|ISPCP_S|RLTN_CNT_S,58,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,3,RLTN_CNT_S||SPCLTY_CNT_S,4,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,2,R3NOTFOUND_S|WORKER_COMP_NTWK_CHK_S,1411,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,3,OPT_VENDOR_S|OPT_VENDOR_S|WORKER_COMP_NTWK_CHK_S,101,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,6,ISPCP_S|WORKER_COMP_NTWK_CHK_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S|NO_RENDERING_NPI_CLAIMS_S|NTWK_LOSS_S,1,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,4,RLTN_CNT_S|R3NOTFOUND_S|WORKER_COMP_NTWK_CHK_S|SUPPRESS_HOSP_SPCLTY_S,57,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,5,ISPCP_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S|WORKER_COMP_NTWK_CHK_S,4,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,4,R3NOTFOUND_S|RLTN_CNT_S|R3NOTFOUND_S|WORKER_COMP_NTWK_CHK_S,12,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,4,NTWK_LOSS_S|NPI_NTWK_LOSS_S||RLTN_CNT_S,4,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,5,RLTN_CNT_S|R3NOTFOUND_S|WORKER_COMP_NTWK_CHK_S|R3NOTFOUND_S|WORKER_COMP_NTWK_CHK_S,19,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,4,OPT_VENDOR_S|RLTN_CNT_S|OPT_VENDOR_S|WORKER_COMP_NTWK_CHK_S,8,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,5,RLTN_CNT_S|OPT_VENDOR_S|NO_RENDERING_NPI_CLAIMS_S|OPT_VENDOR_S|WORKER_COMP_NTWK_CHK_S,1,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
CA,20240922,3,WORKER_COMP_NTWK_CHK_S|SUPPRESS_HOSP_SPCLTY_S|NTWK_LOSS_S,14,449316,238269,129319,134359,14522,224819,290197,3995,72428,391879,6455,70315,372546,84.4,99.6,97.3
