MARKET,TIMESTAMP,RULE_COMBO_LENGTH,RULE_TO_DISABLE,NUM_RECORDS_AUTOMATION_GAIN,NUM_RECORDS,ADDRESS_BASIC_AUTO,ADDRESS_BASIC_MANUAL,ADDRESS_BASIC_GOOD,ADDRESS_FINAL_AUTO,ADDRESS_FINAL_MANUAL,ADDRESS_FINAL_GOOD,PHONE_FINAL_AUTO,PHONE_FINAL_MANUAL,PHONE_FINAL_GOOD,SPCLTY_AUTO,SPCLTY_MANUAL,SPCLTY_GOOD,CURRENT_DEMOGRAPHIC_SCORE,CURRENT_NETWORK_SCORE,CURRENT_OVERALL_DIRECTORY_SCORE
CA,20241026,2,RLTN_CNT_S|CLM_ADRS_FIX_S,4,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,3,NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S,5381,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,5,RLTN_CNT_S|OPT_VENDOR_S||RLTN_CNT_S|OPT_VENDOR_S,29,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,2,ISPCP_S|NTWK_LOSS_S,2486,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,3,NTWK_LOSS_S|NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S,6,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,3,ISPCP_S|RLTN_CNT_S|SUPPRESS_HOSP_SPCLTY_S,2,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,7,NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S|SPCLTY_CNT_S|NPI_NTWK_LOSS_S||SPCLTY_CNT_S,11,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,4,NO_RENDERING_NPI_CLAIMS_S|ISPCP_S|RLTN_CNT_S|ISPCP_S,3,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,7,NO_RENDERING_NPI_CLAIMS_S|ISPCP_S|RLTN_CNT_S|NO_RENDERING_NPI_CLAIMS_S|ISPCP_S|NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S,1,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,3,CLM_ADRS_FIX_S|RLTN_CNT_S|CLM_ADRS_FIX_S,2,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,3,NTWK_LOSS_S|SPCLTY_CNT_S|NO_RENDERING_NPI_CLAIMS_S,1,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,5,ISPCP_S|RLTN_CNT_S||ISPCP_S|RLTN_CNT_S,1,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,4,RLTN_CNT_S|R3NOTFOUND_S|ISPCP_S|R3NOTFOUND_S,3,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,5,R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S|OPT_VENDOR_S|R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S,2,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
CA,20241026,4,SPCLTY_CNT_S|RLTN_CNT_S|SUPPRESS_HOSP_SPCLTY_S|SUPPRESS_HOSP_SPCLTY_S,1,447959,305344,57981,133460,28564,212937,292889,3417,83644,379266,1449,288604,157906,80.7,99.6,96.8
